Gene	Symbol	Uniprot	Gene Name	Pathway	Protein Class	DSI	DPI	# Of Diseases	Gene	Source	Gene	Source	Gene	# Of SNPs	Source	gene	# Of Genes	Source	gene	Source
55617	TASP1	Q9H6P5	taspase, threonine aspartase, 1	null	protease; hydrolase	1.0	0.0740740740740741	1	55617	ALL	55617	ALL	55617	0	ALL	55617	3090	ALL	55617	ALL
55621	TRMT1	Q9NXH9	tRNA methyltransferase 1 homolog (S. cerevisiae)	Gene Expression	null	1.0	0.148148148148148	1	55621	ALL	55621	ALL	55621	0	ALL	55621	454	ALL	55621	ALL
55622	TTC27	Q6P3X3	tetratricopeptide repeat domain 27	null	null	1.0	0.0740740740740741	1	55622	ALL	55622	ALL	55622	0	ALL	55622	3061	ALL	55622	ALL
55625	ZDHHC7	Q9NXF8	zinc finger, DHHC-type containing 7	null	null	1.0	0.037037037037037	1	55625	ALL	55625	ALL	55625	0	ALL	55625	4273	ALL	55625	ALL
55634	KRBOX4	Q5JUW0	KRAB box domain containing 4	Gene Expression	transcription factor; nucleic acid binding	1.0	0.037037037037037	1	55634	ALL	55634	ALL	55634	0	ALL	55634	427	ALL	55634	ALL
55663	ZNF446	Q9NWS9	zinc finger protein 446	Gene Expression	transcription factor	1.0	0.0740740740740741	1	55663	ALL	55663	ALL	55663	1	ALL	55663	1936	ALL	55663	ALL
55664	CDC37L1	Q7L3B6	cell division cycle 37-like 1	null	enzyme modulator; chaperone	1.0	0.111111111111111	1	55664	ALL	55664	ALL	55664	0	ALL	55664	656	ALL	55664	ALL
55666	NPLOC4	Q8TAT6	nuclear protein localization 4 homolog (S. cerevisiae)	DNA Repair	null	1.0	0.111111111111111	1	55666	ALL	55666	ALL	55666	0	ALL	55666	916	ALL	55666	ALL
55683	KANSL3	Q9P2N6	KAT8 regulatory NSL complex subunit 3	Chromatin organization	null	0.0	0.0	1	55683	ALL	55683	ALL	55683	0	ALL	55683	232	ALL	55683	ALL
55689	YEATS2	Q9ULM3	YEATS domain containing 2	Chromatin organization	transcription factor; nucleic acid binding	1.0	0.0740740740740741	1	55689	ALL	55689	ALL	55689	0	ALL	55689	3061	ALL	55689	ALL
55713	ZNF334	Q9HCZ1	zinc finger protein 334	Gene Expression	null	1.0	0.111111111111111	1	55713	ALL	55713	ALL	55713	0	ALL	55713	1850	ALL	55713	ALL
55721	IQCC	Q4KMZ1	IQ motif containing C	null	null	1.0	0.111111111111111	1	55721	ALL	55721	ALL	55721	0	ALL	55721	433	ALL	55721	ALL
55728	N4BP2	Q86UW6	NEDD4 binding protein 2	null	null	1.0	0.111111111111111	1	55728	ALL	55728	ALL	55728	0	ALL	55728	656	ALL	55728	ALL
55741	EDEM2	Q9BV94	ER degradation enhancer, mannosidase alpha-like 2	Metabolism of proteins	chaperone	1.0	0.037037037037037	1	55741	ALL	55741	ALL	55741	0	ALL	55741	1832	ALL	55741	ALL
55744	COA1	Q9GZY4	cytochrome c oxidase assembly factor 1 homolog (S. cerevisiae)	null	nucleic acid binding	1.0	0.037037037037037	1	55744	ALL	55744	ALL	55744	0	ALL	55744	23	ALL	55744	ALL
55754	TMEM30A	Q9NV96	transmembrane protein 30A	null	null	1.0	0.111111111111111	1	55754	ALL	55754	ALL	55754	0	ALL	55754	645	ALL	55754	ALL
55785	FGD6	Q6ZV73	FYVE, RhoGEF and PH domain containing 6	null	enzyme modulator	1.0	0.0	1	55785	ALL	55785	ALL	55785	1	ALL	55785	40	ALL	55785	ALL
55788	LMBRD1	Q9NUN5	LMBR1 domain containing 1	Metabolism	null	1.0	0.0740740740740741	1	55788	ALL	55788	ALL	55788	0	ALL	null	null	null	null	null
55791	LRIF1	Q5T3J3	ligand dependent nuclear receptor interacting factor 1	null	null	1.0	0.037037037037037	1	55791	ALL	55791	ALL	55791	0	ALL	55791	250	ALL	55791	ALL
55793	FAM63A	Q8N5J2	family with sequence similarity 63, member A	null	null	1.0	0.0740740740740741	1	55793	ALL	55793	ALL	55793	0	ALL	55793	1662	ALL	55793	ALL
55805	LRP2BP	Q9P2M1	LRP2 binding protein	null	enzyme modulator	1.0	0.111111111111111	1	55805	ALL	55805	ALL	55805	0	ALL	55805	75	ALL	55805	ALL
55839	CENPN	Q96H22	centromere protein N	Cell Cycle; Signal Transduction	null	1.0	0.111111111111111	1	55839	ALL	55839	ALL	55839	0	ALL	55839	645	ALL	55839	ALL
55848	PLGRKT	Q9HBL7	plasminogen receptor, C-terminal lysine transmembrane protein	null	null	1.0	0.0740740740740741	1	55848	ALL	55848	ALL	55848	0	ALL	55848	3061	ALL	55848	ALL
55857	KIZ	Q2M2Z5	kizuna centrosomal protein	null	null	1.0	0.0740740740740741	1	55857	ALL	55857	ALL	55857	0	ALL	55857	240	ALL	55857	ALL
55897	MESP1	Q9BRJ9	mesoderm posterior basic helix-loop-helix transcription factor 1	null	null	1.0	0.037037037037037	1	55897	ALL	55897	ALL	55897	0	ALL	55897	426	ALL	55897	ALL
55970	GNG12	Q9UBI6	guanine nucleotide binding protein (G protein), gamma 12	Hemostasis; Metabolism; Neuronal System; Signal Transduction; Transmembrane transport of small molecules	enzyme modulator	1.0	0.111111111111111	1	55970	ALL	55970	ALL	55970	0	ALL	55970	645	ALL	55970	ALL
55972	SLC25A40	Q8TBP6	solute carrier family 25, member 40	null	transfer/carrier protein; transporter; calcium-binding protein; nucleic acid binding	1.0	0.037037037037037	1	55972	ALL	55972	ALL	55972	0	ALL	55972	1831	ALL	55972	ALL
56000	NXF3	Q9H4D5	nuclear RNA export factor 3	null	nucleic acid binding	1.0	0.111111111111111	1	56000	ALL	56000	ALL	56000	0	ALL	56000	248	ALL	56000	ALL
56100	PCDHGB6	Q9Y5F9	protocadherin gamma subfamily B, 6	null	cell adhesion molecule; receptor	1.0	0.0740740740740741	1	56100	ALL	56100	ALL	56100	0	ALL	56100	2280	ALL	56100	ALL
56113	PCDHGA2	Q9Y5H1	protocadherin gamma subfamily A, 2	null	cell adhesion molecule; receptor	1.0	0.0740740740740741	1	56113	ALL	56113	ALL	56113	0	ALL	56113	3061	ALL	56113	ALL
56114	PCDHGA1	Q9Y5H4	protocadherin gamma subfamily A, 1	null	cell adhesion molecule; receptor	1.0	0.0740740740740741	1	56114	ALL	56114	ALL	56114	0	ALL	56114	3061	ALL	56114	ALL
56125	PCDHB11	Q9Y5F2	protocadherin beta 11	null	cell adhesion molecule; receptor	1.0	0.037037037037037	1	56125	ALL	56125	ALL	56125	0	ALL	56125	1832	ALL	56125	ALL
56128	PCDHB8	Q9UN66	protocadherin beta 8	null	cell adhesion molecule; receptor	1.0	0.037037037037037	1	56128	ALL	56128	ALL	56128	0	ALL	56128	2344	ALL	56128	ALL
56160	NDNL2	Q96MG7	necdin-like 2	Metabolism of proteins	cell adhesion molecule	1.0	0.037037037037037	1	56160	ALL	56160	ALL	56160	1	ALL	56160	418	ALL	56160	ALL
56253	CRTAM	O95727	cytotoxic and regulatory T cell molecule	Immune System	defense/immunity protein; receptor	1.0	0.037037037037037	1	56253	ALL	56253	ALL	56253	0	ALL	56253	265	ALL	56253	ALL
56261	GPCPD1	Q9NPB8	glycerophosphocholine phosphodiesterase GDE1 homolog (S. cerevisiae)	Metabolism	hydrolase	0.0	0.0	1	56261	ALL	56261	ALL	56261	0	ALL	56261	176	ALL	56261	ALL
56286	DAD1P1	null	defender against cell death 1 pseudogene 1	null	null	1.0	0.037037037037037	1	56286	ALL	56286	ALL	56286	0	ALL	56286	218	ALL	56286	ALL
56311	ANKRD7	Q92527	ankyrin repeat domain 7	null	null	0.0	0.0	1	56311	ALL	56311	ALL	56311	2	ALL	56311	139	ALL	56311	ALL
56342	PPAN	Q9NQ55	peter pan homolog (Drosophila)	null	null	1.0	0.0740740740740741	1	56342	ALL	56342	ALL	56342	1	ALL	56342	264	ALL	56342	ALL
56651	LINC00470	Q9BZP3	long intergenic non-protein coding RNA 470	null	null	1.0	0.111111111111111	1	56651	ALL	56651	ALL	56651	1	ALL	56651	246	ALL	56651	ALL
56656	OR2S2	Q9NQN1	olfactory receptor, family 2, subfamily S, member 2 (gene/pseudogene)	Signal Transduction	null	1.0	0.0740740740740741	1	56656	ALL	56656	ALL	56656	0	ALL	56656	264	ALL	56656	ALL
56751	BARHL1	Q9BZE3	BarH-like homeobox 1	null	null	1.0	0.037037037037037	1	56751	ALL	56751	ALL	56751	0	ALL	56751	534	ALL	56751	ALL
56797	HTGS	null	Hypertriglyceridemia, familial	null	null	1.0	0.0740740740740741	1	56797	ALL	56797	ALL	56797	0	ALL	56797	10	ALL	56797	ALL
56801	HDLCQ14	null	Hypoalphalipoproteinemia, primary	null	null	0.0	0.0	1	56801	ALL	56801	ALL	56801	0	ALL	null	null	null	null	null
56851	EMC7	Q9NPA0	ER membrane protein complex subunit 7	null	null	1.0	0.037037037037037	1	56851	ALL	56851	ALL	56851	0	ALL	56851	474	ALL	56851	ALL
56897	WRNIP1	Q96S55	Werner helicase interacting protein 1	null	nucleic acid binding	1.0	0.037037037037037	1	56897	ALL	56897	ALL	56897	0	ALL	56897	77	ALL	56897	ALL
56901	NDUFA4L2	Q9NRX3	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2	null	oxidoreductase	1.0	0.111111111111111	1	56901	ALL	56901	ALL	56901	0	ALL	56901	1850	ALL	56901	ALL
56904	SH3GLB2	Q9NR46	SH3-domain GRB2-like endophilin B2	null	cytoskeletal protein; enzyme modulator	1.0	0.0740740740740741	1	56904	ALL	56904	ALL	56904	0	ALL	56904	3061	ALL	56904	ALL
56907	SPIRE1	Q08AE8	spire-type actin nucleation factor 1	null	cytoskeletal protein	1.0	0.0740740740740741	1	56907	ALL	56907	ALL	56907	0	ALL	56907	3061	ALL	56907	ALL
56923	NMUR2	Q9GZQ4	neuromedin U receptor 2	Signal Transduction	receptor	1.0	0.0740740740740741	1	56923	ALL	56923	ALL	56923	0	ALL	56923	1936	ALL	56923	ALL
56947	MFF	Q9GZY8	mitochondrial fission factor	null	null	1.0	0.111111111111111	1	56947	ALL	56947	ALL	56947	1	ALL	56947	40	ALL	56947	ALL
56977	STOX2	Q9P2F5	storkhead box 2	null	null	1.0	0.0740740740740741	1	56977	ALL	56977	ALL	56977	0	ALL	56977	3061	ALL	56977	ALL
56987	BBX	Q8WY36	bobby sox homolog (Drosophila)	null	null	1.0	0.037037037037037	1	56987	ALL	56987	ALL	56987	0	ALL	56987	2344	ALL	56987	ALL
56993	TOMM22	Q9NS69	translocase of outer mitochondrial membrane 22 homolog (yeast)	Metabolism of proteins; Mitophagy	transfer/carrier protein; receptor	1.0	0.0740740740740741	1	56993	ALL	56993	ALL	56993	0	ALL	56993	1899	ALL	56993	ALL
57000	GSN-AS1	Q9NRJ2	GSN antisense RNA 1	null	null	1.0	0.0740740740740741	1	57000	ALL	57000	ALL	57000	0	ALL	57000	15	ALL	57000	ALL
57048	PLSCR3	Q9NRY6	phospholipid scramblase 3	null	transfer/carrier protein	1.0	0.0740740740740741	1	57048	ALL	57048	ALL	57048	0	ALL	57048	1936	ALL	57048	ALL
57089	ENTPD7	Q9NQZ7	ectonucleoside triphosphate diphosphohydrolase 7	null	phosphatase; hydrolase	1.0	0.0740740740740741	1	57089	ALL	57089	ALL	57089	0	ALL	57089	1662	ALL	57089	ALL
57091	CASS4	Q9NQ75	Cas scaffolding protein family member 4	null	null	1.0	0.0740740740740741	1	57091	ALL	57091	ALL	57091	1	ALL	57091	1662	ALL	57091	ALL
57097	PARP11	Q9NR21	poly (ADP-ribose) polymerase family, member 11	null	nucleic acid binding	1.0	0.0740740740740741	1	57097	ALL	57097	ALL	57097	0	ALL	57097	3061	ALL	57097	ALL
57102	C12orf4	Q9NQ89	chromosome 12 open reading frame 4	null	null	0.0	0.0	1	57102	ALL	57102	ALL	57102	1	ALL	57102	12	ALL	57102	ALL
57106	NAT14	Q8WUY8	N-acetyltransferase 14 (GCN5-related, putative)	null	null	0.0	0.0	1	57106	ALL	57106	ALL	57106	0	ALL	57106	43	ALL	57106	ALL
57116	ZNF695	Q8IW36	zinc finger protein 695	null	transcription factor	1.0	0.0740740740740741	1	57116	ALL	57116	ALL	57116	0	ALL	57116	885	ALL	57116	ALL
57119	EPPIN	O95925	epididymal peptidase inhibitor	null	enzyme modulator	0.0	0.0	1	57119	ALL	57119	ALL	57119	0	ALL	57119	277	ALL	57119	ALL
57122	NUP107	P57740	nucleoporin 107kDa	Cell Cycle; Cellular responses to stress; Gene Expression; Immune System; Metabolism; Metabolism of proteins; Signal Transduc...	transporter	1.0	0.0740740740740741	1	57122	ALL	57122	ALL	57122	0	ALL	57122	30	ALL	57122	ALL
57146	TMEM159	Q96B96	transmembrane protein 159	null	null	1.0	0.0740740740740741	1	57146	ALL	57146	ALL	57146	0	ALL	57146	3061	ALL	57146	ALL
57149	LYRM1	O43325	LYR motif containing 1	null	null	1.0	0.0740740740740741	1	57149	ALL	57149	ALL	57149	0	ALL	57149	1936	ALL	57149	ALL
57156	TMEM63C	Q9P1W3	transmembrane protein 63C	null	null	1.0	0.0740740740740741	1	57156	ALL	57156	ALL	57156	0	ALL	57156	3061	ALL	57156	ALL
57157	PHTF2	Q8N3S3	putative homeodomain transcription factor 2	null	transcription factor; nucleic acid binding	1.0	0.185185185185185	1	57157	ALL	57157	ALL	57157	1	ALL	57157	324	ALL	57157	ALL
57168	ASPHD2	Q6ICH7	aspartate beta-hydroxylase domain containing 2	null	oxidoreductase	1.0	0.0740740740740741	1	57168	ALL	57168	ALL	57168	0	ALL	57168	3061	ALL	57168	ALL
57172	CAMK1G	Q96NX5	calcium/calmodulin-dependent protein kinase IG	null	transferase; kinase	1.0	0.0740740740740741	1	57172	ALL	57172	ALL	57172	2	ALL	57172	798	ALL	57172	ALL
57185	NIPAL3	Q6P499	NIPA-like domain containing 3	Transmembrane transport of small molecules	null	1.0	0.0740740740740741	1	57185	ALL	57185	ALL	57185	0	ALL	57185	1528	ALL	57185	ALL
57191	VN1R1	Q9GZP7	vomeronasal 1 receptor 1	null	null	1.0	0.0740740740740741	1	57191	ALL	57191	ALL	57191	0	ALL	57191	3061	ALL	57191	ALL
57213	SPRYD7	Q5W111	SPRY domain containing 7	null	null	1.0	0.037037037037037	1	57213	ALL	57213	ALL	57213	0	ALL	57213	51	ALL	57213	ALL
57224	NHSL1	Q5SYE7	NHS-like 1	null	null	1.0	0.111111111111111	1	57224	ALL	57224	ALL	57224	0	ALL	57224	5	ALL	57224	ALL
57291	DANCR	P0C864	differentiation antagonizing non-protein coding RNA	null	null	1.0	0.037037037037037	1	57291	ALL	57291	ALL	57291	0	ALL	57291	8	ALL	57291	ALL
57325	CSRP2BP	Q9H8E8	CSRP2 binding protein	Chromatin organization	null	1.0	0.0740740740740741	1	57325	ALL	57325	ALL	57325	0	ALL	57325	7	ALL	57325	ALL
57333	RCN3	Q96D15	reticulocalbin 3, EF-hand calcium binding domain	null	calcium-binding protein	1.0	0.037037037037037	1	57333	ALL	57333	ALL	57333	0	ALL	57333	896	ALL	57333	ALL
57405	SPC25	Q9HBM1	SPC25, NDC80 kinetochore complex component	Cell Cycle; Signal Transduction	null	1.0	0.111111111111111	1	57405	ALL	57405	ALL	57405	0	ALL	57405	645	ALL	57405	ALL
57407	NMRAL1	Q9HBL8	NmrA-like family domain containing 1	null	null	0.0	0.0	1	57407	ALL	57407	ALL	57407	0	ALL	57407	751	ALL	57407	ALL
57415	C3orf14	Q9HBI5	chromosome 3 open reading frame 14	null	null	1.0	0.0740740740740741	1	57415	ALL	57415	ALL	57415	0	ALL	57415	3061	ALL	57415	ALL
57452	GALNT16	Q8N428	polypeptide N-acetylgalactosaminyltransferase 16	Metabolism of proteins	transferase	1.0	0.0740740740740741	1	57452	ALL	57452	ALL	57452	0	ALL	57452	3061	ALL	57452	ALL
57458	TMCC3	Q9ULS5	transmembrane and coiled-coil domain family 3	null	null	1.0	0.0740740740740741	1	57458	ALL	57458	ALL	57458	0	ALL	57458	3061	ALL	57458	ALL
57462	KIAA1161	Q6NSJ0	KIAA1161	null	hydrolase	1.0	0.0740740740740741	1	57462	ALL	57462	ALL	57462	0	ALL	57462	1662	ALL	57462	ALL
57473	ZNF512B	Q96KM6	zinc finger protein 512B	null	transcription factor	1.0	0.0740740740740741	1	57473	ALL	57473	ALL	57473	0	ALL	57473	798	ALL	57473	ALL
57474	ZNF490	Q9ULM2	zinc finger protein 490	Gene Expression	null	1.0	0.037037037037037	1	57474	ALL	57474	ALL	57474	1	ALL	57474	808	ALL	57474	ALL
57495	NWD2	Q9ULI1	NACHT and WD repeat domain containing 2	null	null	1.0	0.0740740740740741	1	57495	ALL	57495	ALL	57495	0	ALL	57495	3061	ALL	57495	ALL
57501	KIAA1257	Q9ULG3	KIAA1257	null	null	1.0	0.0740740740740741	1	57501	ALL	57501	ALL	57501	0	ALL	57501	3061	ALL	57501	ALL
57507	ZNF608	Q9ULD9	zinc finger protein 608	null	null	1.0	0.0740740740740741	1	57507	ALL	57507	ALL	57507	2	ALL	57507	1936	ALL	57507	ALL
57528	KCTD16	Q68DU8	potassium channel tetramerization domain containing 16	null	enzyme modulator	1.0	0.0740740740740741	1	57528	ALL	57528	ALL	57528	0	ALL	57528	3061	ALL	57528	ALL
57530	CGN	Q9P2M7	cingulin	Signal Transduction	cell junction protein; cytoskeletal protein; enzyme modulator	1.0	0.037037037037037	1	57530	ALL	57530	ALL	57530	0	ALL	57530	1831	ALL	57530	ALL
57533	TBC1D14	Q9P2M4	TBC1 domain family, member 14	null	enzyme modulator; hydrolase	1.0	0.0740740740740741	1	57533	ALL	57533	ALL	57533	0	ALL	57533	3061	ALL	57533	ALL
57553	MICAL3	Q7RTP6	microtubule associated monooxygenase, calponin and LIM domain containing 3	null	cytoskeletal protein	1.0	0.0740740740740741	1	57553	ALL	57553	ALL	57553	0	ALL	57553	3061	ALL	57553	ALL
57559	STAMBPL1	Q96FJ0	STAM binding protein-like 1	null	signaling molecule	1.0	0.111111111111111	1	57559	ALL	57559	ALL	57559	0	ALL	57559	468	ALL	57559	ALL
57562	KIAA1377	Q9P2H0	KIAA1377	null	null	1.0	0.0740740740740741	1	57562	ALL	57562	ALL	57562	0	ALL	57562	8	ALL	57562	ALL
57565	KLHL14	Q9P2G3	kelch-like family member 14	null	null	1.0	0.0740740740740741	1	57565	ALL	57565	ALL	57565	0	ALL	57565	3061	ALL	57565	ALL
57570	TRMT5	Q32P41	tRNA methyltransferase 5	Gene Expression	transferase	1.0	0.037037037037037	1	57570	ALL	57570	ALL	57570	0	ALL	57570	24	ALL	57570	ALL
57574	MARCH4	Q9P2E8	membrane-associated ring finger (C3HC4) 4, E3 ubiquitin protein ligase	null	ligase	1.0	0.037037037037037	1	57574	ALL	57574	ALL	57574	1	ALL	57574	231	ALL	57574	ALL
57589	RIC1	Q4ADV7	RAB6A GEF complex partner 1	null	null	1.0	0.037037037037037	1	57589	ALL	57589	ALL	57589	1	ALL	57589	765	ALL	57589	ALL
57592	ZNF687	Q8N1G0	zinc finger protein 687	null	transcription factor	1.0	0.037037037037037	1	57592	ALL	57592	ALL	57592	0	ALL	57592	1706	ALL	57592	ALL
57593	EBF4	Q9BQW3	early B-cell factor 4	null	null	1.0	0.111111111111111	1	57593	ALL	57593	ALL	57593	1	ALL	57593	1850	ALL	57593	ALL
57594	HOMEZ	Q8IX15	homeobox and leucine zipper encoding	null	transcription factor; nucleic acid binding	1.0	0.037037037037037	1	57594	ALL	57594	ALL	57594	0	ALL	57594	959	ALL	57594	ALL
57596	BEGAIN	Q9BUH8	brain-enriched guanylate kinase-associated	null	null	1.0	0.0740740740740741	1	57596	ALL	57596	ALL	57596	0	ALL	57596	1936	ALL	57596	ALL
57600	FNIP2	Q9P278	folliculin interacting protein 2	null	null	1.0	0.0740740740740741	1	57600	ALL	57600	ALL	57600	0	ALL	57600	3061	ALL	57600	ALL
57613	KIAA1467	A2RU67	KIAA1467	null	null	1.0	0.0740740740740741	1	57613	ALL	57613	ALL	57613	0	ALL	57613	3061	ALL	57613	ALL
57615	ZNF492	Q9P255	zinc finger protein 492	Gene Expression	transcription factor	1.0	0.037037037037037	1	57615	ALL	57615	ALL	57615	1	ALL	57615	76	ALL	57615	ALL
57636	ARHGAP23	Q9P227	Rho GTPase activating protein 23	Signal Transduction	null	1.0	0.111111111111111	1	57636	ALL	57636	ALL	57636	0	ALL	57636	433	ALL	57636	ALL
57639	CCDC146	Q8IYE0	coiled-coil domain containing 146	null	null	1.0	0.0740740740740741	1	57639	ALL	57639	ALL	57639	0	ALL	57639	3061	ALL	57639	ALL
57643	ZSWIM5	Q9P217	zinc finger, SWIM-type containing 5	null	null	1.0	0.0740740740740741	1	57643	ALL	57643	ALL	57643	0	ALL	57643	3061	ALL	57643	ALL
57653	LOC100499484-C9ORF174	null	LOC100499484-C9orf174 readthrough	null	null	1.0	0.185185185185185	1	57653	ALL	57653	ALL	57653	0	ALL	57653	324	ALL	57653	ALL
57683	ZDBF2	Q9HCK1	zinc finger, DBF-type containing 2	null	null	1.0	0.0740740740740741	1	57683	ALL	57683	ALL	57683	0	ALL	57683	637	ALL	57683	ALL
57685	CACHD1	Q5VU97	cache domain containing 1	null	null	1.0	0.0740740740740741	1	57685	ALL	57685	ALL	57685	0	ALL	57685	3061	ALL	57685	ALL
57699	CPNE5	Q9HCH3	copine V	null	membrane traffic protein	1.0	0.0740740740740741	1	57699	ALL	57699	ALL	57699	0	ALL	57699	3061	ALL	57699	ALL
57700	FAM160B1	Q5W0V3	family with sequence similarity 160, member B1	null	null	1.0	0.037037037037037	1	57700	ALL	57700	ALL	57700	0	ALL	57700	2344	ALL	57700	ALL
57707	TLDC1	Q6P9B6	TBC/LysM-associated domain containing 1	null	null	1.0	0.037037037037037	1	57707	ALL	57707	ALL	57707	1	ALL	57707	52	ALL	57707	ALL
57719	ANO8	Q9HCE9	anoctamin 8	Transmembrane transport of small molecules	null	1.0	0.111111111111111	1	57719	ALL	57719	ALL	57719	1	ALL	57719	1850	ALL	57719	ALL
57721	METTL14	Q9HCE5	methyltransferase like 14	Gene Expression	transcription factor	1.0	0.0740740740740741	1	57721	ALL	57721	ALL	57721	0	ALL	57721	672	ALL	57721	ALL
57722	IGDCC4	Q8TDY8	immunoglobulin superfamily, DCC subclass, member 4	null	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	1.0	0.037037037037037	1	57722	ALL	57722	ALL	57722	0	ALL	57722	470	ALL	57722	ALL
57732	ZFYVE28	Q9HCC9	zinc finger, FYVE domain containing 28	null	membrane traffic protein	1.0	0.0740740740740741	1	57732	ALL	57732	ALL	57732	0	ALL	57732	3061	ALL	57732	ALL
57789	MTBSX	null	Mycobacterium tuberculosis, susceptibility to infection by	null	null	0.0	0.0	1	57789	ALL	57789	ALL	57789	0	ALL	null	null	null	null	null
57790	MRXSL	null	Lubs X-linked mental retardation syndrome	null	null	1.0	0.0740740740740741	1	57790	ALL	57790	ALL	57790	0	ALL	57790	7	ALL	57790	ALL
57791	MRXSA	null	Armfield X-linked mental retardation syndrome	null	null	1.0	0.0740740740740741	1	57791	ALL	57791	ALL	57791	0	ALL	null	null	null	null	null
57792	MRXSAB	null	Abidi X-linked mental retardation syndrome	null	null	1.0	0.185185185185185	1	57792	ALL	57792	ALL	57792	0	ALL	null	null	null	null	null
57821	CCDC181	Q5TID7	coiled-coil domain containing 181	null	null	1.0	0.037037037037037	1	57821	ALL	57821	ALL	57821	0	ALL	57821	1339	ALL	57821	ALL
58475	MS4A7	Q9GZW8	membrane-spanning 4-domains, subfamily A, member 7	null	receptor	1.0	0.0740740740740741	1	58475	ALL	58475	ALL	58475	0	ALL	58475	3061	ALL	58475	ALL
58490	RPRD1B	Q9NQG5	regulation of nuclear pre-mRNA domain containing 1B	null	enzyme modulator	0.0	0.0	1	58490	ALL	58490	ALL	58490	0	ALL	58490	3722	ALL	58490	ALL
58499	ZNF462	Q96JM2	zinc finger protein 462	null	transcription factor	1.0	0.0740740740740741	1	58499	ALL	58499	ALL	58499	0	ALL	58499	2929	ALL	58499	ALL
58505	OSTC	Q9NRP0	oligosaccharyltransferase complex subunit (non-catalytic)	null	null	1.0	0.0740740740740741	1	58505	ALL	58505	ALL	58505	0	ALL	58505	672	ALL	58505	ALL
58528	RRAGD	Q9NQL2	Ras-related GTP binding D	Cellular responses to stress; Gene Expression; Signal Transduction	enzyme modulator	1.0	0.0740740740740741	1	58528	ALL	58528	ALL	58528	0	ALL	58528	3061	ALL	58528	ALL
58538	MPP4	Q96JB8	membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)	null	cell junction protein; transferase; kinase	1.0	0.0740740740740741	1	58538	ALL	58538	ALL	58538	0	ALL	58538	3061	ALL	58538	ALL
59081	MNG2	null	multinodular goiter 2	null	null	1.0	0.037037037037037	1	59081	ALL	59081	ALL	59081	0	ALL	null	null	null	null	null
59084	ENPP5	Q9UJA9	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)	null	phosphatase; hydrolase	1.0	0.0740740740740741	1	59084	ALL	59084	ALL	59084	0	ALL	59084	1528	ALL	59084	ALL
59283	CACNG8	Q8WXS5	calcium channel, voltage-dependent, gamma subunit 8	Developmental Biology; Muscle contraction; Neuronal System	transporter	1.0	0.037037037037037	1	59283	ALL	59283	ALL	59283	0	ALL	59283	1832	ALL	59283	ALL
59285	CACNG6	Q9BXT2	calcium channel, voltage-dependent, gamma subunit 6	Muscle contraction	null	1.0	0.0740740740740741	1	59285	ALL	59285	ALL	59285	0	ALL	59285	1377	ALL	59285	ALL
59331	RFH1	null	Renal failure, progressive, with hypertension	null	null	1.0	0.148148148148148	1	59331	ALL	59331	ALL	59331	0	ALL	59331	1	ALL	59331	ALL
59333	NMSR	null	Neuropathy, hereditary motor and sensory, Russe type	null	null	1.0	0.0740740740740741	1	59333	ALL	59333	ALL	59333	0	ALL	59333	1	ALL	59333	ALL
59349	KLHL12	Q53G59	kelch-like family member 12	Signal Transduction	null	1.0	0.037037037037037	1	59349	ALL	59349	ALL	59349	0	ALL	59349	1339	ALL	59349	ALL
60484	HAPLN2	Q9GZV7	hyaluronan and proteoglycan link protein 2	null	extracellular matrix protein	1.0	0.037037037037037	1	60484	ALL	60484	ALL	60484	0	ALL	60484	1832	ALL	60484	ALL
60487	TRMT11	Q7Z4G4	tRNA methyltransferase 11 homolog (S. cerevisiae)	Gene Expression	null	1.0	0.0	1	60487	ALL	60487	ALL	60487	0	ALL	60487	139	ALL	60487	ALL
